Actual,Predicted,Probability
0,0,0.24723566835243546
0,0,0.3015350711043327
0,0,0.37080901038262115
0,0,0.13559854840228996
1,0,0.07137472723078649
0,0,0.3238391619248196
0,0,0.38762643742891967
0,0,0.06414638223199443
0,0,0.06512076198907775
0,0,0.31718672597774916
1,1,0.547099179711631
0,0,0.04042966423968578
0,0,0.2771497127632401
0,0,0.09121815928186448
1,0,0.23866340888959064
0,0,0.12140853185149784
0,0,0.02591193367364651
0,0,0.23345830507585008
1,1,0.6572833917279561
0,0,0.06484813150024342
0,0,0.42618436096617474
1,0,0.21356623532343025
0,0,0.04231338739403261
0,0,0.21600136142623025
0,0,0.1578436452538606
0,0,0.27385785814255514
0,0,0.009128139505998695
0,0,0.12846871244991617
0,0,0.11992034665882216
0,0,0.32772931186652415
0,0,0.19287024790402274
0,0,0.19295327831185527
0,0,0.3371815001795093
1,1,0.515555271133125
0,0,0.058528160675089765
1,1,0.9682277779478294
0,0,0.2600501733290996
0,0,0.23489210067806252
0,0,0.24199509692115734
0,0,0.22885724897363985
0,0,0.2501325188257841
0,0,0.10070169999016089
0,0,0.18736671619777356
1,1,0.5020372047978088
0,0,0.14109364073896566
1,0,0.4057892788970049
0,0,0.2412849511742536
0,0,0.4635198987064159
0,0,0.2826401040210943
0,0,0.18375094907917996
0,0,0.14244530052731172
0,0,0.30164183862580735
0,0,0.2785562766770078
0,0,0.13201338074778748
0,0,0.2465185901128368
0,0,0.2939819911389854
0,0,0.08613570143352957
0,0,0.2969014136080404
0,0,0.14221687487833917
0,0,0.2993476798447146
0,0,0.37130560010652713
0,0,0.12014974545035896
0,0,0.16862997830229526
0,0,0.18508186567127546
0,0,0.23525315554721069
0,1,0.5541243571829885
0,0,0.10675254246884434
0,0,0.07144049568967553
0,0,0.1407997268042792
1,0,0.48262959079254375
0,0,0.16400547399020465
0,0,0.15664446227015202
0,0,0.23629563010138807
0,0,0.299745039660937
0,0,0.3645486454040014
0,0,0.20126121958242918
0,0,0.1346014691902212
0,0,0.27299486306663906
0,0,0.0983341338755387
0,0,0.2791771933745312
0,0,0.14692637136479217
0,0,0.3409348399042822
1,0,0.20252966700855554
1,0,0.4933328211174849
0,0,0.07431366283996009
0,0,0.12232443690100941
1,1,0.6458250220491015
0,0,0.2896537247791009
0,0,0.05309811351204341
0,0,0.17794686657540404
1,0,0.3291824998625419
0,0,0.2715220478853934
0,0,0.3713922275262368
0,0,0.25401452281660825
0,0,0.22298478214781456
0,0,0.270593717050298
0,0,0.1678651269526309
1,0,0.05381931711256481
0,0,0.153083058460727
0,1,0.6071566202205824
0,0,0.05703863127176852
0,0,0.2298486871114997
0,0,0.1521956799639495
0,0,0.32216753059504116
1,0,0.2825854128337571
1,0,0.12693474304056504
1,1,0.635767276702377
0,0,0.27446362378217537
0,0,0.13809854185384687
1,1,0.5506752781344751
0,0,0.196591375468041
0,0,0.25234027596598
0,0,0.029181591452016285
0,0,0.07687252831747178
1,1,0.5317428305605637
0,1,0.8916302480247053
0,0,0.19448305402503002
1,1,0.5867927129856643
1,0,0.38213278625543634
0,0,0.3367787580112609
0,0,0.1401961909031482
0,0,0.2638172754834178
0,0,0.2508506944878419
1,0,0.25451171246446425
0,0,0.39431751094132933
0,0,0.13347856802845418
0,0,0.09328123114619764
0,0,0.16035886162252427
0,0,0.19536877005614967
0,0,0.09124395104951277
0,0,0.061524407090693956
0,0,0.10716429471376153
0,0,0.0653590592098295
1,1,0.8933814738647692
0,0,0.17563381165479505
0,0,0.06860976224684165
0,1,0.7284034508579859
0,0,0.28016762700367587
0,0,0.20554825764968535
0,0,0.22411957460321322
0,0,0.1591991122685071
0,1,0.6368622543447859
0,0,0.0831859886766027
1,0,0.28449088321606936
1,0,0.1480279703245057
0,0,0.17707745442717215
0,0,0.17949186320645985
0,0,0.2630512317812563
0,0,0.22286704362057733
0,0,0.13415055659068076
0,0,0.2675205371777447
0,0,0.2540665271309543
1,0,0.43303076258231216
0,0,0.23066362309763244
1,1,0.5386798002767765
0,1,0.7465668506088369
0,0,0.04500770580665076
0,0,0.22865870565786467
1,0,0.36499022713305235
0,0,0.20834308485694084
0,0,0.08071990525728089
0,0,0.3184407658357333
0,0,0.12336835338675914
1,1,0.667482173944102
0,0,0.4596405482513392
1,0,0.24256706824469398
0,0,0.18278744938606475
0,0,0.2620447963159338
0,0,0.09482117757492776
0,0,0.18400825775333676
0,0,0.21070333347633374
0,0,0.20548923611098321
0,0,0.24748787624289625
0,0,0.11833789601894634
0,0,0.16173829099702675
0,0,0.07433349239377911
0,0,0.3163828524587323
1,0,0.2695808056337418
1,0,0.1057726731947033
1,1,0.6565690607909768
0,0,0.1325822229635482
1,0,0.3773279076906716
1,0,0.09099777874054671
0,0,0.18235805145104292
0,0,0.16253194486711406
0,0,0.0674763434519455
0,1,0.6007853180283029
0,0,0.2446839077320591
0,0,0.16524643298995348
0,0,0.0670217871877373
1,0,0.16042038457828905
0,0,0.16556817613456648
0,0,0.14829588864589782
0,0,0.2848289890326972
0,0,0.1026071977813841
0,0,0.3499636608221253
1,0,0.4249607525784719
0,0,0.22503625092289825
0,0,0.2874805665357474
0,0,0.21027267959489526
1,0,0.35502755026606103
0,0,0.24744789310437465
0,0,0.16883562030103758
1,0,0.3046804171952143
0,0,0.0902151101892426
1,1,0.7514978642262848
0,0,0.2759742360394858
0,0,0.2562746462245304
0,0,0.1994647790491582
1,1,0.534047796532149
0,0,0.1820604898256376
0,0,0.17390234606758745
0,0,0.2723351319593395
0,0,0.11631150931888073
0,0,0.09879427823576625
1,0,0.06300202323975078
0,0,0.1873749915004718
0,0,0.21144185338782828
0,0,0.3074061149764347
0,0,0.4271098973940718
0,0,0.17530535219519452
0,0,0.11673820867190315
0,0,0.2627357209093154
0,0,0.035099960408881914
0,0,0.20239479320961015
0,0,0.2924923782541298
0,0,0.09822258554595963
1,0,0.4412863246133318
0,0,0.1667017881715066
0,0,0.18768300097535529
1,0,0.18604568424100928
0,0,0.1296521465052338
0,0,0.2264847401599421
1,1,0.6732677762201507
0,0,0.2182153946423322
1,0,0.09369691688191154
0,0,0.1581105028773964
1,0,0.35508451971810384
0,0,0.2553100344619986
0,0,0.2371373086617966
1,1,0.6244125985269356
0,0,0.25355618541920544
0,0,0.09040192331495042
0,0,0.12267100468720342
0,0,0.176579200223418
0,1,0.6613211650578856
0,0,0.09778348437180567
1,0,0.1455674695628711
1,0,0.2972027578399932
0,0,0.13172271406299416
0,0,0.09145182370701488
1,0,0.3515172786226715
0,0,0.09827991107171813
0,1,0.6284350590683186
0,0,0.15792535619072443
0,0,0.17159135200040893
1,0,0.19815289382540638
1,0,0.2714614134471648
0,0,0.13709553029342492
0,0,0.2181110474240599
1,1,0.6844651568149599
0,0,0.11546413403932408
0,0,0.25499098877213894
0,0,0.1733942556337459
1,0,0.35771358759343364
0,0,0.16685821257414754
0,0,0.40621605707828656
1,0,0.28168287824858373
0,0,0.23739416618334216
0,0,0.1737359982028359
0,0,0.02413910988004032
1,0,0.11137972444101825
0,0,0.016551302224464343
0,1,0.7233895765499737
0,0,0.14863697151679808
1,0,0.3797115005442183
1,1,0.5876838350278287
0,0,0.2344233260088227
0,0,0.0934171068412464
0,0,0.1751302194308288
0,0,0.0805033633529933
0,0,0.15691615491776212
1,1,0.7386600101931695
0,0,0.14376110128156372
1,0,0.028591326306708825
0,0,0.2712768917178725
0,0,0.07100581466714814
0,0,0.07558601531374433
0,0,0.15929390657007875
0,0,0.16987749542925307
1,0,0.28830961228249075
1,0,0.24363456073910802
0,0,0.06598363895815919
0,0,0.10250567584948699
0,0,0.18251285876544465
0,0,0.08850655094381503
0,0,0.42435079713355595
1,0,0.18208052728070356
1,0,0.13747635242196257
0,0,0.20296319676816243
0,0,0.15775040323369138
0,0,0.22904204943389853
0,0,0.2968900027966405
1,1,0.512179033787388
0,0,0.19199780006651274
0,0,0.19571755926680398
1,1,0.5235018658954144
0,0,0.28656836914726364
0,0,0.2823341035617327
0,0,0.1253574206211379
0,0,0.2163516755261682
0,0,0.07351451532784636
0,0,0.20229269528205437
0,0,0.1908573612955033
0,0,0.24276742294872852
1,0,0.18597207518254144
0,0,0.018357950922185375
0,0,0.15759750149406743
0,0,0.04959366558812227
1,1,0.6809591316242702
0,0,0.09216062952334628
0,0,0.09987093434265808
0,0,0.19517795069451163
1,1,0.7063550116219676
0,0,0.06610543727508086
1,0,0.29059126716066247
0,0,0.3139965980300104
0,0,0.25959503374132437
1,1,0.6374466355015065
0,0,0.050632002340921384
0,0,0.2621742023719646
0,0,0.34697502638702754
0,0,0.1759751658687725
0,0,0.3025061320740761
0,0,0.29883373403832936
0,0,0.03744622274763046
0,0,0.34988553110270065
0,0,0.23153350280288573
0,0,0.2051571672503075
0,0,0.06902777417785584
0,0,0.19692814075926104
0,0,0.2500873040639934
0,0,0.3757866009728476
0,0,0.27875301562659405
0,0,0.12137589866815171
1,0,0.11501752614746777
0,0,0.30921792037432316
0,0,0.21687572085680185
0,0,0.18254665447571397
0,0,0.05381081503703726
1,0,0.12672410015699997
0,0,0.23604771557574833
0,0,0.3162890405204114
1,0,0.4568668672548321
0,0,0.2339263425004348
0,1,0.5186281703906701
0,0,0.125146046473787
0,0,0.11965382153572171
0,0,0.27907712075179836
0,0,0.1576049983980793
0,0,0.18030991475205257
0,0,0.029363584889639912
1,1,0.6056518840820901
1,1,0.5225401906035223
0,0,0.20076638873831926
0,0,0.25212555975159884
1,0,0.48674075276391243
0,0,0.06584826865605277
0,1,0.5294039694566943
0,0,0.2690327972407599
0,1,0.6820893199527854
0,0,0.04179867712156676
0,0,0.12831204384013148
0,0,0.3094747110064981
0,0,0.14669445780556853
0,0,0.20215336620346572
0,0,0.19980178418544708
0,0,0.31490464750506675
0,0,0.4925611043360009
0,0,0.4356694574544051
0,0,0.13686629868308994
1,0,0.4571618573374345
0,0,0.16057826472946893
0,0,0.1581492987123361
0,0,0.24085826314213715
0,0,0.2559592151031162
0,0,0.2599682902201274
0,0,0.05627284618788338
0,0,0.17525423018003314
0,0,0.29214009935660196
0,0,0.19553583056567775
0,0,0.018938731629605673
0,0,0.1537425158866734
0,0,0.058239288387030096
0,0,0.15492785571152554
0,0,0.4223518426230937
0,0,0.31644333136703534
1,0,0.28602667449174807
1,0,0.4686453508988031
1,0,0.05846117264507553
0,0,0.03754215416093949
0,0,0.22670254090395198
1,0,0.1696657536423221
0,0,0.2152278971381181
0,0,0.13440134579270452
0,0,0.2979395946925833
0,0,0.1070182656452326
1,1,0.5276776024233412
0,0,0.11257327178408094
1,0,0.26096484689585187
1,1,0.696574168030073
0,0,0.18134343110206705
0,0,0.2828374805344494
0,0,0.16166062704422923
0,0,0.19798078261851482
0,0,0.04620866715544232
0,0,0.34687312008512217
0,0,0.19424249631653898
0,0,0.24612795910458707
1,0,0.3556813823475706
1,1,0.5117140069013548
0,0,0.23530381013694665
0,0,0.31750477891237605
1,1,0.6859355363242752
0,0,0.25418017802015075
0,0,0.23917371896324963
1,0,0.4020876862916394
0,0,0.3264220414120505
0,0,0.10919857400037128
0,0,0.256127176719509
0,0,0.18355298688902733
0,0,0.33235993173454437
0,0,0.27466921364149255
0,0,0.11951584204461059
0,0,0.2700365394286243
0,0,0.23759317165284033
0,0,0.23787472257673403
0,0,0.11253066340097141
0,0,0.2792215337785812
0,0,0.06341430609835247
1,0,0.12615390719999434
1,1,0.8437439637648231
0,0,0.41998823452878087
0,0,0.3656251615070147
1,0,0.365498825806303
0,0,0.32488798816350967
0,0,0.4001688629661048
1,1,0.7522589626736611
1,0,0.13536524294111182
0,0,0.1554290900190891
0,0,0.2464591464826151
1,0,0.2667822882969969
1,0,0.14036296670890697
0,0,0.04711752830105935
1,0,0.18151338571408412
0,0,0.04697870136355917
0,0,0.08400233174071928
1,0,0.3488894934012087
0,0,0.18614016034151723
0,0,0.060790284104291326
0,0,0.1722469484957945
1,0,0.07895655546669823
0,0,0.32128131347861705
0,1,0.7328189899672078
0,0,0.4354543291110022
0,0,0.33877560595588196
0,0,0.1650478913594632
1,1,0.8869629330897207
0,0,0.24729934666372755
1,1,0.7669762570924764
0,0,0.20873523141390068
0,0,0.22775442835878515
1,0,0.21052592092943814
1,0,0.21531446417738492
0,1,0.5009465777664808
0,0,0.3611324103608625
0,0,0.22467511873221072
0,0,0.2567886212846092
0,0,0.07225826416478442
1,0,0.31731199938331195
1,0,0.40900642782585866
1,0,0.16662896847504768
0,0,0.006703709801670471
1,0,0.33780910325054303
0,0,0.05651328181130588
0,1,0.6804421643336748
0,0,0.1055261671004909
0,0,0.19096971436975996
0,0,0.3432847568867266
0,0,0.33074795739350554
1,0,0.4531645792570946
0,0,0.16679506628941396
0,0,0.03725044670056277
0,0,0.1394692681512342
0,0,0.053669982716507525
0,0,0.07287263516087449
0,0,0.2918081759813006
0,0,0.27943242787856576
1,1,0.6964869954153842
1,1,0.615330853451182
1,0,0.055731823735902825
0,0,0.12022588260938723
0,0,0.0036467199638973956
0,0,0.18974914028160658
1,0,0.45064767546173123
0,0,0.27511789649122775
1,0,0.13019237197309022
0,0,0.3259401857552589
0,0,0.07241028087167639
1,0,0.1110775001656523
1,1,0.6610679579099262
1,0,0.34081906615135127
0,0,0.12888456326324974
0,0,0.09733914225966636
0,0,0.09249453714875082
1,0,0.14014251722962898
0,0,0.2808483991882805
1,1,0.559836945798078
1,0,0.061361608467943266
0,0,0.3048471478281163
0,0,0.27083374733845345
0,0,0.26630074788287633
0,0,0.06255019306398968
0,0,0.11332721755722
0,0,0.16271257316206209
1,0,0.47437816892755497
0,0,0.1413796346519395
0,0,0.2567493023511426
0,0,0.18791396391637208
1,1,0.7649699686308317
1,0,0.4135273589929516
1,1,0.6251500672489329
0,0,0.20048073467409708
0,1,0.6663200030887785
0,0,0.1315541789511142
0,0,0.24712759675876192
1,0,0.0709592339127339
1,0,0.20889186353602876
0,0,0.39926573938076887
0,0,0.309808672973153
0,0,0.32861104435969557
0,0,0.22999017545335657
1,0,0.39613927541527255
1,0,0.12848481813551668
1,0,0.20661241449159332
0,0,0.1502619027667297
0,0,0.2599905988626055
1,0,0.1609001819513901
1,0,0.12455102544181068
1,0,0.27596992229587086
0,0,0.09930279881365066
0,0,0.0682175476233559
0,0,0.17379728096284286
0,0,0.190238189949725
0,0,0.2624376986903791
1,0,0.2384101896138535
0,0,0.30128854888397716
0,0,0.2773953705214636
1,0,0.3751096722375826
0,0,0.14126091878181057
0,0,0.18356087903253043
0,1,0.5184148023067083
0,0,0.07076637832964026
0,0,0.24790939802463938
0,0,0.1441188169473845
0,0,0.199693073376646
0,0,0.0385803967898196
0,0,0.3130821586327926
0,0,0.16325113481154221
1,0,0.49795563338457727
1,0,0.26007878853940936
0,0,0.2071478696420589
0,0,0.08467518435411757
0,0,0.01067228132623542
0,0,0.2972048210419429
0,0,0.2793158399504071
0,0,0.20998505577408036
0,0,0.43167225365519507
0,0,0.1462343231259829
0,0,0.059809677532721435
0,1,0.5389186291457126
0,0,0.23987371032098406
0,0,0.28515643274665703
1,1,0.6977522036710555
0,0,0.348514986647088
0,1,0.6590700133116151
1,0,0.2163114821242901
0,0,0.30142707551312
1,0,0.18698566509080872
1,1,0.6225273030860089
0,0,0.14686844711317953
0,0,0.06704319190345169
0,0,0.3831840612730932
0,0,0.26830680612477964
0,0,0.3137405618765816
0,0,0.29707903551029424
0,0,0.11868812948921945
0,0,0.14236431516584175
0,0,0.1587171456176438
0,1,0.5082165170801922
0,0,0.10730742149990591
0,0,0.25957763670531264
0,0,0.21490188552681533
0,0,0.2058334170179724
1,1,0.7047110413909248
0,0,0.45381304896010904
1,1,0.7510571953040224
0,0,0.2838620612551009
0,0,0.34291283493674757
0,0,0.25428141882463623
0,0,0.2376144142806057
0,0,0.19934831599070732
0,0,0.1307609344351885
0,0,0.276171236332545
0,0,0.08666481481746259
1,1,0.8518013817905601
0,0,0.10075941229213609
0,0,0.07123410977888013
0,0,0.06924758266625367
0,0,0.09405130480015507
1,1,0.549305997097859
1,1,0.9503320494202128
1,0,0.10775252990375002
0,1,0.5493237078208348
0,0,0.20979730321211867
0,0,0.11173968334207388
1,0,0.18912468401097346
0,0,0.228901799031136
0,0,0.27943270628564926
0,0,0.12498314799445896
0,0,0.2214737636254238
0,0,0.09419938523758517
0,0,0.31902398077238436
1,0,0.3210235305230254
1,0,0.44083202167702396
0,0,0.23228053327325818
0,0,0.16685501745753284
0,0,0.2743009068220342
0,0,0.15584490406115745
0,0,0.33964259074238806
0,0,0.2905798681679027
0,0,0.19880548616233062
0,0,0.11371033462719793
1,1,0.5447014401642907
0,0,0.2343647605512743
1,0,0.2282793962101857
1,1,0.9510665293079337
0,0,0.23507004068517526
0,0,0.19416434764027055
0,0,0.26259394740571107
0,0,0.10870973207235582
0,0,0.2137875775269186
0,0,0.12382187714103877
1,0,0.24155392728112188
0,0,0.06748955141833475
0,0,0.06016295769220212
1,1,0.5299774930125029
0,0,0.07111604847065385
1,0,0.10856492232303186
0,0,0.27919047826923943
0,0,0.09228746556639644
1,0,0.03740330957111668
0,0,0.31675461174729297
0,0,0.2162556391842304
0,0,0.16598323080842922
0,0,0.17715940161721175
1,0,0.13450363923083158
0,0,0.03383767902647903
0,0,0.0196394430261397
0,0,0.09215853044748075
0,0,0.15967328440895737
0,0,0.14583497358108322
0,0,0.14470010759697688
0,0,0.27493865614455687
0,0,0.16553496221971156
0,1,0.5033406953681056
0,0,0.17562221729017707
0,0,0.29595592463286474
0,0,0.3468144424684975
0,0,0.10552854868956084
0,0,0.40555252973170786
0,0,0.28654757576703294
1,0,0.1842698003441398
1,1,0.5961238598843456
0,0,0.13611535360492708
0,0,0.1362042254765256
0,0,0.2703909920254033
0,0,0.07200938254554667
0,0,0.1719346049798356
0,0,0.06011511442586514
0,1,0.5637065599031704
0,0,0.4229992019387121
0,0,0.1870021144859369
0,0,0.046982783346892425
0,0,0.2608494190240743
0,0,0.1509601429761021
0,0,0.33719811629897956
0,0,0.2181007625712644
1,1,0.9605509437729333
0,0,0.1302639591660416
0,0,0.29726105839672246
1,0,0.08384861903434931
0,0,0.41937077186551985
1,0,0.12466819389315074
0,0,0.15212122897784597
1,1,0.6470826429217023
0,0,0.07294539175588803
1,0,0.1407930222250869
0,0,0.219307863527759
0,0,0.3650944459896452
0,0,0.16126445804034892
1,0,0.06533192413312627
0,0,0.3505679168309249
1,0,0.17864169277063832
0,0,0.13097153804712747
0,1,0.6200562553024604
0,0,0.30848060494003665
0,0,0.4176385819242632
0,0,0.14410825087890453
0,0,0.27297524584474553
0,0,0.11769762488737305
0,0,0.1209159404479324
0,0,0.28472127071170517
0,0,0.1415539557028192
0,0,0.05367627649823801
0,0,0.29529407720292583
0,0,0.16217178069213609
0,0,0.27315909081581596
0,0,0.2798284105839532
0,0,0.1686757626735804
0,0,0.06333935956169055
0,0,0.34433388981092033
0,0,0.06150463086260877
1,0,0.30852179302817795
1,0,0.40492639170923744
1,1,0.6600513056462847
0,0,0.024792344930354187
0,0,0.16757326857684893
1,1,0.6434926861575139
0,0,0.1693958010155875
0,0,0.3817090551575038
1,1,0.5587320824913313
1,1,0.6927356172230881
0,0,0.23932216164334222
0,0,0.05355585958287217
0,0,0.19243438961299622
0,0,0.10939104438647333
0,0,0.09434408585393803
0,0,0.23875998365799678
0,0,0.11644188083537758
1,0,0.14718098130708104
0,0,0.12119946052509228
1,0,0.3502016203263994
0,0,0.35185012893791767
0,0,0.09828722624771989
0,0,0.228205434785758
0,0,0.18418457796424156
0,0,0.08433100282005092
0,0,0.10089833755073034
0,0,0.044841662756165114
0,0,0.09088508436580398
0,0,0.02804165086662328
0,0,0.2759836894508029
0,1,0.7685215850309137
1,0,0.3796336137713175
0,0,0.11297918152160058
0,0,0.10893314945788952
0,0,0.10905047472162442
0,0,0.292738416379125
0,0,0.09996762043441108
0,0,0.22250232929334388
1,1,0.567695284565059
0,0,0.005480728511111198
1,1,0.7610856307465421
0,0,0.12284287807396034
0,0,0.3351021859749018
0,0,0.09094980531560883
1,1,0.6783326138593966
0,0,0.15730991494456056
0,0,0.28310289372991054
0,1,0.5593546442587466
0,0,0.1340537359399796
0,0,0.3457103916734983
0,0,0.2465479223925489
1,0,0.20919613194640596
1,1,0.6217931770899053
0,1,0.6133612465428904
1,1,0.7132247711460666
0,0,0.06105423001621947
0,0,0.19001881260022832
0,0,0.08735797011908461
0,0,0.03222445042523369
1,0,0.4111844076451343
1,1,0.5638293698480374
1,0,0.38494066986437986
0,0,0.10780477926763157
0,0,0.19446742089123056
0,0,0.42467150427498435
0,0,0.17125729120147906
0,0,0.11765533465384562
0,0,0.25210923820606396
1,1,0.7310009584478261
0,0,0.07760929548493489
0,1,0.7710564298076604
1,0,0.4753301802070422
0,0,0.11337807183959958
1,0,0.18207720804036678
0,0,0.07762417016962662
0,0,0.20447739004657664
1,0,0.22817337677932736
0,0,0.23016798131414218
0,0,0.22500125256577022
0,0,0.28404410729885105
0,0,0.11674427111902476
1,0,0.12309473239720711
0,0,0.14537098036479684
0,0,0.020631398447566875
0,0,0.027332644592045912
0,0,0.04892289810211889
0,0,0.25671602914533104
1,0,0.3345435727822605
0,0,0.3219904208552305
0,0,0.07706597016241512
0,0,0.14140506847495984
1,0,0.3165656060024424
0,0,0.2695242163271198
0,0,0.2605291929839164
0,0,0.14105976185674107
1,1,0.661083272224681
0,0,0.17792922977800094
0,0,0.04849819425433451
0,0,0.047068016359076835
0,0,0.20751166504113677
0,0,0.23565405693779404
0,0,0.34301378153503387
0,0,0.3154336105190328
0,0,0.16908369380630736
0,0,0.10094799094862691
0,0,0.2932324119148241
0,0,0.2631398699684336
0,0,0.1623904592372332
0,0,0.2858253361191381
0,0,0.18840837201014848
0,0,0.34651227038516574
1,1,0.83971323617917
0,0,0.1972846322364215
0,0,0.25842587658901095
0,0,0.21809924029170383
1,0,0.276580985288686
1,1,0.5365111489427926
0,1,0.5261988831518483
0,0,0.16599984672409843
0,0,0.11610464300831917
0,0,0.1209332619505676
0,0,0.06938084352166689
0,0,0.17896588005773786
0,0,0.10772574961425667
0,0,0.06870399090835423
1,1,0.520375109425473
0,0,0.13447541793257972
0,0,0.4466173483651264
0,0,0.06903853872462276
0,0,0.06244291882600765
0,0,0.058306795782593096
0,0,0.22824634178089662
1,0,0.42015867636865856
0,0,0.1487183602410843
0,0,0.01615991426466911
0,0,0.3183380292873289
1,0,0.32567707908819593
0,0,0.23723902594683574
1,0,0.32740037261153726
0,0,0.13132209629398262
0,0,0.056728420717702795
0,0,0.0567875284135123
0,0,0.28168722902844123
1,0,0.2347810220023383
0,0,0.19138470970852453
0,0,0.0013288122252449175
0,0,0.2825642762732265
1,1,0.9384858135398231
1,0,0.23831779492488922
1,1,0.663541260217992
0,0,0.31917911464505827
0,0,0.38145846700145514
1,0,0.22768213373101295
0,0,0.34095035442264665
1,0,0.1489935787324438
0,0,0.3621152737382897
0,0,0.2834354099962972
0,0,0.1766489857101878
0,0,0.3017032629506168
0,0,0.31557299506407976
1,1,0.6039720648359166
0,0,0.17178294440927638
0,0,0.0439824647419715
0,0,0.15792938150139446
0,0,0.036543520993779666
0,0,0.11491707288442031
0,0,0.07708906902000193
0,0,0.059414574953042844
0,0,0.22485918585480852
1,1,0.5849297855619635
1,0,0.1457653515545591
1,1,0.5561176499584483
1,0,0.3763668924300854
0,0,0.14705275180149338
1,0,0.2434571111301753
0,0,0.38160951454579517
0,0,0.1895276736296619
1,0,0.12986920791323225
1,0,0.2610171303494306
0,0,0.2650285006174369
0,0,0.10745625367297044
0,0,0.0711061392667182
0,0,0.235775845126199
1,1,0.7779371518506677
0,0,0.09868036081771309
1,0,0.07326478435680359
1,0,0.12028580713262975
0,0,0.05927663631500989
0,0,0.18482643621461053
0,0,0.2391285111877196
0,0,0.08790831196863705
0,0,0.08565009406702236
1,1,0.5492736551392875
1,0,0.27180131735624785
0,0,0.21797993839995086
0,0,0.0854092719563212
0,0,0.1452414475401511
1,0,0.1006344177399628
0,1,0.7913637133348105
1,0,0.13439240385788082
1,0,0.11070644919029922
0,0,0.17833704270889977
1,0,0.46123828918086074
1,0,0.18107272382693726
1,0,0.1575929514980406
1,0,0.33141925718441645
0,0,0.16192314109068331
0,0,0.2874587263947684
0,0,0.2654001577047949
0,0,0.2972976725703165
1,0,0.42571092836713476
0,0,0.07235482392154405
0,0,0.11445259332030047
0,0,0.07479886307606044
0,0,0.2538343333787186
1,0,0.23768156689683748
0,0,0.1755756196973009
0,0,0.20313017808717224
0,0,0.2668359343113529
1,0,0.3169890881979132
1,1,0.6215511168174827
1,0,0.35688268845311727
0,0,0.20754298738961494
0,0,0.05847913046050733
0,0,0.15612359387616104
0,0,0.01838739075151407
0,0,0.24475757687473487
0,0,0.23807241861190703
0,0,0.23633740521780328
0,0,0.16653918193506778
1,0,0.12596768141260403
0,0,0.019195552299537053
0,0,0.15182157013570155
1,1,0.976887996689918
0,0,0.11651509619499868
0,0,0.21765063965107584
0,0,0.11157348794605454
0,1,0.6373621558114293
1,1,0.6106244381652628
0,0,0.20960156795352064
0,0,0.25249669530746616
0,0,0.0926971649826334
0,0,0.09980162501410662
0,0,0.0669536708487154
0,0,0.1752092327509535
1,0,0.22515975940674096
0,0,0.23016511331553552
0,0,0.30245585609342396
0,0,0.16819621792279807
1,1,0.5271476973223864
0,0,0.3321340021614818
0,0,0.12989277517182757
0,0,0.17013303386894507
0,1,0.526442329830275
0,0,0.3223652644329505
0,1,0.5597364158507567
0,0,0.020433172293206826
0,1,0.537516615149648
0,1,0.6669040751432028
0,0,0.31234942255869313
0,0,0.3247487311790469
0,0,0.13809648489037843
0,0,0.13917795538865024
0,0,0.07233184385111412
0,0,0.19452017643851618
0,0,0.0901697186738058
1,0,0.36056888028335565
1,0,0.2742368746670103
1,0,0.06166442101483299
1,1,0.6298536773086154
0,0,0.19507525885128926
1,0,0.23278450828447939
0,0,0.08543084113457075
1,0,0.32871098233191715
0,0,0.04169723854809159
0,0,0.05129018072969353
1,0,0.3315877548384506
0,0,0.302171093249115
0,0,0.05005726498358011
0,0,0.15222935459685052
0,0,0.185439534783661
1,1,0.6036120476332325
0,0,0.29977785643064936
0,0,0.1206449230877972
0,0,0.10836089992472582
0,0,0.005439391821477184
0,0,0.10608940502452806
0,0,0.3988823614209535
0,0,0.37781324946403655
0,0,0.14520262198185244
0,0,0.13463628384103402
0,0,0.2618178382539373
1,1,0.5380092115892775
1,0,0.11742274673879416
0,0,0.2861013628445509
0,0,0.27181638981925127
0,0,0.19863311874637754
0,0,0.07771746302487932
0,0,0.04959254911586601
1,0,0.26238645934769667
0,0,0.28474305151786683
1,0,0.2510163334513314
0,0,0.17551843965029057
0,0,0.44055928806914724
0,0,0.22713662455623004
0,0,0.06915836391474613
0,1,0.7510649253950387
0,0,0.21069497883823607
0,0,0.05751657563150963
1,0,0.0333010890318898
0,0,0.09956096413603313
0,0,0.21161501514515113
0,0,0.13651977982445368
0,0,0.30813615910637937
0,0,0.0892316190740795
0,0,0.22868402135859336
0,0,0.0559759432354736
0,0,0.028578574885055802
0,0,0.09662091652580332
0,0,0.37033269009386427
0,0,0.29599042253616703
0,0,0.031076175297245042
0,0,0.14937219374660896
0,0,0.31322763697820993
0,0,0.09349912654553179
0,0,0.060319376268745735
1,0,0.499773683261944
1,1,0.8446758438049872
0,0,0.1541800169557676
0,0,0.08897986887163772
0,1,0.590869904066212
0,0,0.33865584243835445
0,0,0.27666129362412156
0,0,0.2598926255012317
0,0,0.20498580562348945
0,0,0.07287114797851806
0,0,0.05561852903730177
0,0,0.11642583842851537
1,0,0.053878505397000814
0,0,0.20885496276240273
0,0,0.0999601387086738
0,0,0.1055590023667114
1,0,0.26513475234619266
0,0,0.2902154214805106
0,0,0.24582522499444148
0,0,0.11072535550706009
